permit_service_name,permit_service_type,document_name,document_type,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text,condition_text
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,"제27조(식품위생교육의 대상) 법 제41조제1항에서 ""대통령령으로 정하는 영업자""란 다음 각 호의 영업자를 말한다.",
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,1. 제21조제1호의 식품제조ㆍ가공업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,2. 제21조제2호의 즉석판매제조ㆍ가공업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,3. 제21조제3호의 식품첨가물제조업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,4. 제21조제4호의 식품운반업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,5. 제21조제5호의 식품소분ㆍ판매업자(식용얼음판매업자 및 식품자동판매기영업자는 제외한다),
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,6. 제21조제6호의 식품보존업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,7. 제21조제7호의 용기ㆍ포장류제조업자,
식품위생법 시행령 제27조 식품위생교육의 대상,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,law_식품위생법_시행령,evchunk_0dc7ec480f146f,8. 제21조제8호의 식품접객업자,
식품위생법 시행령 제29조 준수사항 적용 대상 영업자의 범위,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제29조 준수사항 적용 대상 영업자의 범위,식품위생법 시행령 제29조 준수사항 적용 대상 영업자의 범위,law_식품위생법_시행령,evchunk_b36d6747f28411,"제29조(준수사항 적용 대상 영업자의 범위) ① ① 법 제44조제1항 각 호 외의 부분에서 ""대통령령으로 정하는 영업자""란 다음 각 호의 영업자를 말한다.",제29조(준수사항 적용 대상 영업자의 범위) ① …
식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,permit_service,행정처분 감면 기준,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,law_식품위생법_시행령,evchunk_d233d158061251,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면 31 위해식품등을 회수한 영업자에 대한 행정처분의 감면 제31조(,
식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,permit_service,회수계획량 및 감면기준,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면,law_식품위생법_시행령,evchunk_d233d158061251,식품위생법 시행령 제31조 위해식품등을 회수한 영업자에 대한 행정처분의 감면 31 위해식품등을 회수한 영업자에 대한 행정처분의 감면 제31조(,
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,"그 밖에 위생등급 지정 활성화를 위하여 필요하다고 식품의약품안전처장, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장이 인정하는 사업",document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,"6. 6. 그 밖에 위생등급 지정 활성화를 위하여 필요하다고 식품의약품안전처장, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장이 인정하는 사업",
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정과 관련된 전문인력의 양성 및 교육ㆍ훈련,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,3. 3. 위생등급 지정과 관련된 전문인력의 양성 및 교육ㆍ훈련,
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정에 관한 업무의 위탁 관련 규정,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,"식품의약품안전처장, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 법 제47조의2제10항에 따라 위생등급 지정에 관한 업무 중 다음 각 호의 업무를 「한국식품안전관리인증원의 설립 및 운영에 관한 법률」에 따른 한국식품안전관리인증원에 위탁한다.",
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정에 관한 정보의 수집ㆍ제공 및 홍보,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,4. 4. 위생등급 지정에 관한 정보의 수집ㆍ제공 및 홍보,
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정에 관한 조사ㆍ연구 사업,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,5. 5. 위생등급 지정에 관한 조사ㆍ연구 사업,
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정을 받았거나 받으려는 식품접객영업자에 대한 기술지원,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,1. 1. 위생등급 지정을 받았거나 받으려는 식품접객영업자에 대한 기술지원,
식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,permit_service,위생등급 지정을 위한 식품접객업소의 위생상태 평가,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,2. 2. 위생등급 지정을 위한 식품접객업소의 위생상태 평가,
식품위생법 시행령 제36조 조리사를 두어야 하는 식품접객업자,permit_service,복어 조리 자격 취득 요건 확인 문서,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제36조 조리사를 두어야 하는 식품접객업자,식품위생법 시행령 제36조 조리사를 두어야 하는 식품접객업자,law_식품위생법_시행령,evchunk_afbc9c07908ecc,"법 제51조제1항 각 호 외의 부분 본문에서 ""대통령령으로 정하는 식품접객업자""란 제21조제8호의 식품접객업 중 복어독 제거가 필요한 복어를 조리ㆍ판매하는 영업을 하는 자를 말한다. 이 경우 해당 식품접객업자는 「국가기술자격법」에 따른 복어 조리 자격을 취득한 조리사를 두어야 한다.",
식품위생법 시행령 제38조 교육의 위탁,permit_service,교육기관,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제38조 교육의 위탁,식품위생법 시행령 제38조 교육의 위탁,law_식품위생법_시행령,evchunk_8b8f7742a30ffb,① 식품의약품안전처장은 법 제56조제3항에 따라 조리사 및 영양사에 대한 교육업무를 위탁하려는 경우에는 조리사 및 영양사에 대한 교육을 목적으로 설립된 전문기관 또는 단체에 위탁하여야 한다.,
식품위생법 시행령 제38조 교육의 위탁,permit_service,교육이수자 및 교육시간 등 교육실시 결과를 보고하여야 한다,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제38조 교육의 위탁,식품위생법 시행령 제38조 교육의 위탁,law_식품위생법_시행령,evchunk_8b8f7742a30ffb,"② 제1항에 따라 교육업무를 위탁받은 전문기관 또는 단체는 조리사 및 영양사에 대한 교육을 실시하고, 교육이수자 및 교육시간 등 교육실시 결과를 식품의약품안전처장에게 보고하여야 한다.",
식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,permit_service,법 제36조에 따른 시설기준에 관한 지도,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,law_식품위생법_시행령,evchunk_6b8a6b19d22d65,1. 1. 법 제36조에 따른 시설기준에 관한 지도,
식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,permit_service,시설기준에 관한 지도,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,law_식품위생법_시행령,evchunk_6b8a6b19d22d65,① ① 조합은 법 제63조제1항에 따라 정관으로 정하는 자격기준에 해당하는 자를 자율지도원으로 둘 수 있다. ② ② 제1항에 따른 자율지도원은 정관으로 정하는 바에 따라 해당 조합의 장이 임명한다. ③ ③ 제1항에 따른 자율지도원은 소속된 조합의 조합원에 대하여 다음 각 호의 사항에 관한 직무를 수행한다. 1. 1. 법 제36조에 따른 시설기준에 관한 지도,
식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,permit_service,"영업자 및 그 종업원의 위생교육, 건강진단, 그 밖에 위생관리의 지도",document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,law_식품위생법_시행령,evchunk_6b8a6b19d22d65,"영업자 및 그 종업원의 위생교육, 건강진단, 그 밖에 위생관리의 지도 3.",
식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,permit_service,자율지도원 임명 및 직무 등 관련 교육,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,식품위생법 시행령 제50조 자율지도원의 임명 및 직무 등,law_식품위생법_시행령,evchunk_6b8a6b19d22d65,제1항에 따른 자율지도원은 소속된 조합의 조합원에 대하여 다음 각 호의 사항에 관한 직무를 수행한다.,
식품위생법 시행령 제52조 허가취소 등,permit_service,처분결과서,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제52조 허가취소 등,식품위생법 시행령 제52조 허가취소 등,law_식품위생법_시행령,evchunk_21524fda1b3060,① ① 다음 각 호의 처분은 처분 사유 및 처분 내용 등이 기재된 서면으로 하여야 한다.,
식품위생법 시행령 제52조 허가취소 등,permit_service,처분서,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제52조 허가취소 등,식품위생법 시행령 제52조 허가취소 등,law_식품위생법_시행령,evchunk_21524fda1b3060,① ① 다음 각 호의 처분은 처분 사유 및 처분 내용 등이 기재된 서면으로 하여야 한다.,
식품위생법 시행령 제65조 민감정보 및 고유식별정보의 처리,permit_service,영업허가 및 영업등록 등에 관한 사무,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제65조 민감정보 및 고유식별정보의 처리,식품위생법 시행령 제65조 민감정보 및 고유식별정보의 처리,law_식품위생법_시행령,evchunk_45b038ea7c86b1,"4. 4. 법 제37조에 따른 영업허가, 영업신고, 영업등록 등에 관한 사무",
식품위생법 제2조 정의,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제2조 정의,식품위생법 제2조 정의,law_식품위생법,evchunk_97adf3ef8d240f,업허가를 받은 자나 같은 조 제4항에 따라 영업신고를 한 자 또는 같은 조 제5항에 따라 영업등록을 한 자를 말한다.,
식품위생법 제33조 소비자식품위생감시원,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제33조 소비자식품위생감시원,식품위생법 제33조 소비자식품위생감시원,law_식품위생법,evchunk_9a447a95a0255e,소비자식품위생감시원으로 위촉할 수 있다.,
식품위생법 제33조 소비자식품위생감시원,permit_service,영업소 출입 승인서,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제33조 소비자식품위생감시원,식품위생법 제33조 소비자식품위생감시원,law_식품위생법,evchunk_9a447a95a0255e,"제6항에 따른 승인을 받아 식품접객영업자의 영업소에 단독으로 출입하는 경우에는 승인서와 신분을 표시하는 증표 및 조사기간, 조사범위, 조사담당자, 관계 법령 등 대통령령으로 정하는 사항이 기재된 서류를 지니고 이를 관계인에게 내보여야 한다.",
식품위생법 제37조 영업허가 등,permit_service,등록,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제37조 영업허가 등,식품위생법 제37조 영업허가 등,law_식품위생법,evchunk_b2808225858771,"하려는 자는 대통령령으로 정하는 바에 따라 영업 종류별 또는 영업소별로 식품의약품안전처장 또는 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장에게 등록하여야 하며, 등록한 사항 중 대통령령으로 정하는 중요한 사항을 변경할 때에도 또한 같다.",
식품위생법 제37조 영업허가 등,permit_service,폐업신고 및 관할세무서장 정보제공,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제37조 영업허가 등,식품위생법 제37조 영업허가 등,law_식품위생법,evchunk_c4bcb49838903e,부가가치세법,폐업신고를 하거나 사업자등록을 말소한 경우에 해당
식품위생법 제37조 영업허가 등,permit_service,허가,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제37조 영업허가 등,식품위생법 제37조 영업허가 등,law_식품위생법,evchunk_b2808225858771,식품위생법 제37조 영업허가 등 37 영업허가 등 제37조(,
식품위생법 제38조 영업허가 등의 제한,permit_service,영업허가 제한 관련 서류,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제38조 영업허가 등의 제한,식품위생법 제38조 영업허가 등의 제한,law_식품위생법,evchunk_59a0dce288e7a4,식품위생법 제38조 영업허가 등의 제한 38 영업허가 등의 제한 제38조(영업허가 등의 제한) ① ① 다음 각 호의 어느 하나에 해당하면 제37조제1항에 따른 영업허가를 하여서는 아니 된다.,다음 각 호의 어느 하나에 해당하면 제37조제1항에 따른 영업허가를 하여서는 아니 된다
식품위생법 제38조 영업허가 등의 제한,permit_service,영업허가 취소 관련 문서,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제38조 영업허가 등의 제한,식품위생법 제38조 영업허가 등의 제한,law_식품위생법,evchunk_59a0dce288e7a4,식품위생법 제38조 영업허가 등의 제한 38 영업허가 등의 제한 제38조(,제75조제1항 또는 제2항에 따라 영업허가가 취소되거나
식품위생법 제40조 건강진단,permit_service,건강진단,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제40조 건강진단,식품위생법 제40조 건강진단,law_식품위생법,evchunk_bb5b752ae1dd27,① ① 총리령으로 정하는 영업자 및 그 종업원은 건강진단을 받아야 한다.,총리령으로 정하는 영업자 및 그 종업원은 건강진단을 받아야 한다
식품위생법 제41조 식품위생교육,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제41조 식품위생교육,식품위생법 제41조 식품위생교육,law_식품위생법,evchunk_821798549cc560,"① ① 대통령령으로 정하는 영업자 및 유흥종사자를 둘 수 있는 식품접객업 영업자의 종업원은 매년 식품위생에 관한 교육(이하 ""식품위생교육""이라 한다)을 받아야 한다.",영업자의 종업원은 매년 식품위생에 관한 교육을 받아야 한다
식품위생법 제41조 식품위생교육,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제41조 식품위생교육,식품위생법 제41조 식품위생교육,law_식품위생법,evchunk_821798549cc560,② ② 제36조제1항 각 호에 따른 영업을 하려는 자는 미리 식품위생교육을 받아야 한다.,제36조제1항 각 호에 따른 영업을 하려는 자는 미리 식품위생교육을 받아야 한다
식품위생법 제44조 영업자 등의 준수사항,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제44조 영업자 등의 준수사항,식품위생법 제44조 영업자 등의 준수사항,law_식품위생법,evchunk_cf1655024adbc4,식품위생법 제44조 영업자 등의 준수사항 44 영업자 등의 준수사항 제44조(,
식품위생법 제46조 식품등의 이물 발견보고 등,permit_service,이물 발견 신고,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제46조 식품등의 이물 발견보고 등,식품위생법 제46조 식품등의 이물 발견보고 등,law_식품위생법,evchunk_e578451ae472f0,"식품등의 이물 발견보고 등 제46조(식품등의 이물 발견보고 등) ① ① 판매의 목적으로 식품등을 제조ㆍ가공ㆍ소분ㆍ수입 또는 판매하는 영업자는 소비자로부터 판매제품에서 식품의 제조ㆍ가공ㆍ조리ㆍ유통 과정에서 정상적으로 사용된 원료 또는 재료가 아닌 것으로서 섭취할 때 위생상 위해가 발생할 우려가 있거나 섭취하기에 부적합한 물질[이하 ""이물(異物)""이라 한다]을 발견한 사실을 신고받은 경우 지체 없이 이를 식품의약품안전처장, 시 ㆍ 도지사 또는 시장 ㆍ 군수 ㆍ 구청장에게 보고하여야 한다.",영업자는 소비자로부터 판매제품에서 이물 발견의 신고를 접수하는 경우
식품위생법 제46조 식품등의 이물 발견보고 등,permit_service,이물 발견 통보(식품의약품안전처장 통보),document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제46조 식품등의 이물 발견보고 등,식품위생법 제46조 식품등의 이물 발견보고 등,law_식품위생법,evchunk_e578451ae472f0,③ 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 소비자로부터 이물 발견의 신고를 접수하는 경우 이를 식품의약품안전처장에게 통보하여야 한다.,
식품위생법 제46조 식품등의 이물 발견보고 등,permit_service,이물 발견의 통보,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제46조 식품등의 이물 발견보고 등,식품위생법 제46조 식품등의 이물 발견보고 등,law_식품위생법,evchunk_e578451ae472f0,② 「소비자기본법」에 따른 한국소비자원 및 소비자단체와 「전자상거래 등에서의 소비자보호에 관한 법률」에 따른 통신판매중개업자로서 식품접객업소에서 조리한 식품의 통신판매를 전문적으로 알선하는 자는 소비자로부터 이물 발견의 신고를 접수하는 경우 지체 없이 이를 식품의약품안전처장에게 통보하여야 한다.,
식품위생법 제47조 식품접객업소등의 위생등급 지정 등,permit_service,위생등급 지정 고시,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제47조 식품접객업소등의 위생등급 지정 등,식품위생법 제47조 식품접객업소등의 위생등급 지정 등,law_식품위생법,evchunk_311d998d881992,식품위생법 제47조 식품접객업소등의 위생등급 지정 등 47 식품접객업소등의 위생등급 지정 등 제47조의2(,
식품위생법 제47조 식품접객업소등의 위생등급 지정 등,permit_service,위생등급 지정 신청,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제47조 식품접객업소등의 위생등급 지정 등,식품위생법 제47조 식품접객업소등의 위생등급 지정 등,law_식품위생법,evchunk_311d998d881992,식품위생법 제47조 식품접객업소등의 위생등급 지정 등 47 식품접객업소등의 위생등급 지정 등 제47조의2(,
식품위생법 제51조 조리사,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제51조 조리사,식품위생법 제51조 조리사,law_식품위생법,evchunk_e898cb44b00892,① ①집단급식소 운영자와 대통령령으로 정하는 식품접객업자는 조리사(調理士)를 두어야 한다.,
식품위생법 제52조 영양사,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제52조 영양사,식품위생법 제52조 영양사,law_식품위생법,evchunk_97ed58fdf317cf,식품위생법 제52조 영양사 52 영양사 제52조(,
식품위생법 제53조 조리사의 면허,permit_service,면허,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제53조 조리사의 면허,식품위생법 제53조 조리사의 면허,law_식품위생법,evchunk_742d2db933c97d,조리사가 되려는 자는 「국가기술자격법」에 따라 해당 기능분야의 자격을 얻은 후 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장의 면허를 받아야 한다.,
식품위생법 제54조 결격사유,permit_service,조리사 면허 결격사유,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제54조 결격사유,식품위생법 제54조 결격사유,law_식품위생법,evchunk_a9c16e5dcf4ff0,54 결격사유 제54조(결격사유) 다음 각 호의 어느 하나에 해당하는 자는 조리사 면허를 받을 수 없다.,
식품위생법 제55조 명칭 사용 금지,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제55조 명칭 사용 금지,식품위생법 제55조 명칭 사용 금지,law_식품위생법,evchunk_e655cbfcdb4ec7,식품위생법 제55조 명칭 사용 금지 55 명칭 사용 금지 제55조(,
식품위생법 제56조 교육,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제56조 교육,식품위생법 제56조 교육,law_식품위생법,evchunk_7c8843782702fb,식품의약품안전처장은 식품위생 수준 및 자질의 향상을 위하여 필요한 경우 조리사와 영양사에게 교육(조리사의 경우 보수교육을 포함한다. 이하 이 조에서 같다)을 받을 것을 명할 수 있다.,
식품위생법 제74조 시설 개수명령 등,permit_service,시설 개수명령 등,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제74조 시설 개수명령 등,식품위생법 제74조 시설 개수명령 등,law_식품위생법,evchunk_209a52d78066f1,식품위생법 제74조 시설 개수명령 등 74 시설 개수명령 등 제74조(,영업시설이 제36조에 따른 시설기준에 맞지 아니한 경우에는 기간을 정하여 그 영업자에게 시설을 개수(개수)할 것을 명할 수 있다.
식품위생법 제75조 허가취소 등,permit_service,영업소 폐쇄,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,law_식품위생법,evchunk_14a449f14c438e,영업허가 또는 등록을 취소하거나 6개월 이내의 기간을 정하여 그 영업의 전부 또는 일부를 정지하거나 영업소 폐쇄(제37조제4항에 따라 신고한 영업만 해당한다. 이하 이 조에서 같다)를 명할 수 있다.,영업의 전부 또는 일부를 정지하거나 영업소 폐쇄를 명할 수 있다
식품위생법 제75조 허가취소 등,permit_service,영업정지명령,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,law_식품위생법,evchunk_14a449f14c438e,식품위생법 제75조 허가취소 등 75 허가취소 등 제75조(,6개월 이내의 기간을 정하여 그 영업의 전부 또는 일부를 정지하거나
식품위생법 제75조 허가취소 등,permit_service,영업허가 또는 등록 취소 등,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,law_식품위생법,evchunk_14a449f14c438e,75 허가취소 등 제75조(허가취소 등) ① ① 식품의약품안전처장 또는 특별자치시장ㆍ특별자치도지사ㆍ시장ㆍ군수ㆍ구청장은 영업자가 다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 영업허가 또는 등록을 취소하거나,다음 각 호의 어느 하나에 해당하는 경우에는 대통령령으로 정하는 바에 따라 영업허가 또는 등록을 취소하거나
