node_id,node_type,name,normalized_name,source_document_id,chunk_id,source_type,source_url,title,section_path,claim_count
ev_c967255eab55def2,evidence_chunk,evchunk_0132956c1d2dbc,evchunk_0132956c1d2dbc,law_식품위생법_시행규칙,evchunk_0132956c1d2dbc,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제80조 조리사의 면허신청 등,식품위생법 시행규칙 제80조 조리사의 면허신청 등,0
ev_e2978bb8f85cdf0c,evidence_chunk,evchunk_022c0775f5a6a8,evchunk_022c0775f5a6a8,gov24_ecommerce_report,evchunk_022c0775f5a6a8,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=11300000006&HighCtg=,통신판매업신고 > 민원인이 제출해야하는 서류,통신판매업신고 > 민원인이 제출해야하는 서류,0
ev_65d1931b7d04c8b1,evidence_chunk,evchunk_02506429835a6a,evchunk_02506429835a6a,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_2_cnpClsNo_2,evchunk_02506429835a6a,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=2&cnpClsNo=2,임차인의 보호 > 「상가건물 임대차보호법」 상 우선변제권의 취득 우선변제권이란?,임차인의 보호 > 「상가건물 임대차보호법」 상 우선변제권의 취득 우선변제권이란?,0
ev_56c492413d33de09,evidence_chunk,evchunk_02e22be4230d06,evchunk_02e22be4230d06,law_식품위생법_시행규칙,evchunk_02e22be4230d06,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제84조 조리사 및 영양사의 교육기관 등,식품위생법 시행규칙 제84조 조리사 및 영양사의 교육기관 등,0
ev_abb9ffec81257934,evidence_chunk,evchunk_02e811d84e6592,evchunk_02e811d84e6592,easylaw_839_body_ov_csmSeq_839_ccfNo_1_cciNo_1_cnpClsNo_2,evchunk_02e811d84e6592,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=1&cciNo=1&cnpClsNo=2,창업형태의 선택 > 가맹음식점 계약 체결 시 확인사항 정보공개서의 확인 가맹본부(가맹지역본부 또는 가맹중개인이 가맹점사업자를 모집하는,창업형태의 선택 > 가맹음식점 계약 체결 시 확인사항 정보공개서의 확인 가맹본부(가맹지역본부 또는 가맹중개인이 가맹점사업자를 모집하는,0
ev_ff8db4baba404dfe,evidence_chunk,evchunk_038ec1707bf68a,evchunk_038ec1707bf68a,law_도로법_시행령,evchunk_038ec1707bf68a,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제57조 일반경쟁에 부치는 도로점용,도로법 시행령 제57조 일반경쟁에 부치는 도로점용,0
ev_3e6450cabec46bd1,evidence_chunk,evchunk_05d569ee7e0d60,evchunk_05d569ee7e0d60,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_3_cnpClsNo_1,evchunk_05d569ee7e0d60,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=3&cnpClsNo=1,자금지원 > 커피전문점 운영 중 부족한 자금은 소상공인정책자금을 활용하세요. 지원대상 다음의 사항을 모두 만족하는,자금지원 > 커피전문점 운영 중 부족한 자금은 소상공인정책자금을 활용하세요. 지원대상 다음의 사항을 모두 만족하는,0
ev_a417e2b05ebe02e3,evidence_chunk,evchunk_05d852509a8f2c,evchunk_05d852509a8f2c,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_05d852509a8f2c,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리 > 쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 쓰레기 및 음식물 쓰레기 처리,0
ev_323f6da7b9fa78fd,evidence_chunk,evchunk_06aaeebe2269a4,evchunk_06aaeebe2269a4,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_06aaeebe2269a4,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=1&cnpClsNo=2,임대차계약 > 대항요건과 임대차계약서상의 확정일자를 갖추면 우선변제권이 생깁니다.,임대차계약 > 대항요건과 임대차계약서상의 확정일자를 갖추면 우선변제권이 생깁니다.,0
ev_828778cb00a9206f,evidence_chunk,evchunk_06e1d3e1842329,evchunk_06e1d3e1842329,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_06e1d3e1842329,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=2&cnpClsNo=1,임대차계약의 갱신 > 계약갱신의 요구 계약의 갱신 임차인은 임대차기간 만료 전 6개월부터 1개월까지 사이에 임대인에게,임대차계약의 갱신 > 계약갱신의 요구 계약의 갱신 임차인은 임대차기간 만료 전 6개월부터 1개월까지 사이에 임대인에게,0
ev_c1aeb7089216a52c,evidence_chunk,evchunk_073d78dba4d452,evchunk_073d78dba4d452,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_073d78dba4d452,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치 > 하수처리시설의 설치 개인하수처리시설의 설치 오수를 배출하는 건물·시설 등(이하 “건물 등”이라 함)을 설치하는,영업에 필요한 기반시설 설치 > 하수처리시설의 설치 개인하수처리시설의 설치 오수를 배출하는 건물·시설 등(이하 “건물 등”이라 함)을 설치하는,0
ev_6f174dcfe8d14e1e,evidence_chunk,evchunk_07db6568380f2f,evchunk_07db6568380f2f,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_07db6568380f2f,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정 > 식품안심업소에 대한 지원 기술적 지원 위생등급 지정을 받았거나 받으려는 식품접객영업자는 다음에 따른,식품안심업소 지정 > 식품안심업소에 대한 지원 기술적 지원 위생등급 지정을 받았거나 받으려는 식품접객영업자는 다음에 따른,0
ev_26b1f0ece27de0f3,evidence_chunk,evchunk_087b9124fab002,evchunk_087b9124fab002,law_식품위생법_시행규칙,evchunk_087b9124fab002,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제44조 폐업신고,식품위생법 시행규칙 제44조 폐업신고,0
ev_9be86be56af814be,evidence_chunk,evchunk_08c1e30141a78a,evchunk_08c1e30141a78a,law_도로법_시행령,evchunk_08c1e30141a78a,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제103조 고유식별정보의 처리,도로법 시행령 제103조 고유식별정보의 처리,0
ev_37eadd1313d59345,evidence_chunk,evchunk_08f5a96105157b,evchunk_08f5a96105157b,law_식품위생법_시행규칙,evchunk_08f5a96105157b,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제53조 교육교재 등,식품위생법 시행규칙 제53조 교육교재 등,0
ev_54c60d9bd8021a23,evidence_chunk,evchunk_0a3f732f816fac,evchunk_0a3f732f816fac,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_0a3f732f816fac,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,0
ev_ea924488f3162cdf,evidence_chunk,evchunk_0a66b831a76468,evchunk_0a66b831a76468,law_식품위생법_시행규칙,evchunk_0a66b831a76468,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제96조 집단급식소의 시설기준,식품위생법 시행규칙 제96조 집단급식소의 시설기준,0
ev_386f373ad5e660dd,evidence_chunk,evchunk_0b63ed838670c0,evchunk_0b63ed838670c0,law_식품위생법_시행규칙,evchunk_0b63ed838670c0,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제47조 영업허가 등의 보고,식품위생법 시행규칙 제47조 영업허가 등의 보고,0
ev_32e6e862eb4ac67a,evidence_chunk,evchunk_0b8518d5c37d7c,evchunk_0b8518d5c37d7c,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_0b8518d5c37d7c,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,0
ev_1e7954b63581328e,evidence_chunk,evchunk_0dc7ec480f146f,evchunk_0dc7ec480f146f,law_식품위생법_시행령,evchunk_0dc7ec480f146f,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제27조 식품위생교육의 대상,식품위생법 시행령 제27조 식품위생교육의 대상,0
ev_4e7b1678cbd7b009,evidence_chunk,evchunk_0e75f789a41c77,evchunk_0e75f789a41c77,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_2_cnpClsNo_1,evchunk_0e75f789a41c77,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=2&cnpClsNo=1,상권 및 입지분석 > 매장성공의 절대적인 요인은 상권 및 입지선정에 있습니다.,상권 및 입지분석 > 매장성공의 절대적인 요인은 상권 및 입지선정에 있습니다.,0
ev_06545747dd7d1c30,evidence_chunk,evchunk_0e835ebe2b5ec0,evchunk_0e835ebe2b5ec0,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_0e835ebe2b5ec0,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=1&cnpClsNo=1,음식점 영업이 가능한 입지 > 업종별 영업 가능 건축물 용도별 건축물의 종류 음식점을 창업할 수 있는 용도별,음식점 영업이 가능한 입지 > 업종별 영업 가능 건축물 용도별 건축물의 종류 음식점을 창업할 수 있는 용도별,0
ev_82f6b30d5b80a539,evidence_chunk,evchunk_0fb6ac7406e8bc,evchunk_0fb6ac7406e8bc,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_0fb6ac7406e8bc,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리 > 음식물 쓰레기의 처리 음식물류 폐기물 배출자의 준수사항 음식물류 폐기물을 다량으로 배출하는 자로서,쓰레기 및 음식물 쓰레기 처리 > 음식물 쓰레기의 처리 음식물류 폐기물 배출자의 준수사항 음식물류 폐기물을 다량으로 배출하는 자로서,0
ev_ba3762c61ccd1574,evidence_chunk,evchunk_106813f67e7d66,evchunk_106813f67e7d66,law_주류_면허_등에_관한_법률_시행령,evchunk_106813f67e7d66,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제31조 변경신고,주류 면허 등에 관한 법률 시행령 제31조 변경신고,0
ev_7f121f1b244331eb,evidence_chunk,evchunk_10720d3f7a337c,evchunk_10720d3f7a337c,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_10720d3f7a337c,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,0
ev_144ed4b04b4fe138,evidence_chunk,evchunk_118299b939d45e,evchunk_118299b939d45e,law_식품위생법,evchunk_118299b939d45e,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제83조 위해식품등의 판매 등에 따른 과징금 부과 등,식품위생법 제83조 위해식품등의 판매 등에 따른 과징금 부과 등,0
ev_4fb3307548ca7209,evidence_chunk,evchunk_11dbd1a6dd9413,evchunk_11dbd1a6dd9413,easylaw_706_body_ov_csmSeq_706_ccfNo_1_cciNo_1_cnpClsNo_1,evchunk_11dbd1a6dd9413,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=1&cciNo=1&cnpClsNo=1,커피전문점 창업 > 커피전문점은 「식품위생법」 상 휴게음식점입니다.,커피전문점 창업 > 커피전문점은 「식품위생법」 상 휴게음식점입니다.,0
ev_37837cdbcef39382,evidence_chunk,evchunk_11e49360bede88,evchunk_11e49360bede88,law_도로법_시행령,evchunk_11e49360bede88,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제16조 건설기계의 범위,도로법 시행령 제16조 건설기계의 범위,0
ev_c42092b686630121,evidence_chunk,evchunk_12c086f20525b9,evchunk_12c086f20525b9,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_12c086f20525b9,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=1,업종별 영업시설 설치 > 영업시설의 설치 공통시설 기준 음식점 영업을 하기 위해서는 다음의 시설기준을 공통으로 갖추어야,업종별 영업시설 설치 > 영업시설의 설치 공통시설 기준 음식점 영업을 하기 위해서는 다음의 시설기준을 공통으로 갖추어야,0
ev_be5988d59a4f992d,evidence_chunk,evchunk_13379bd1780fb6,evchunk_13379bd1780fb6,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_13379bd1780fb6,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,"소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설","소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설",0
ev_1bda6bce600f8c33,evidence_chunk,evchunk_13926990f40e8f,evchunk_13926990f40e8f,easylaw_839_body_ov_csmSeq_839_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_13926990f40e8f,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=5&cciNo=1&cnpClsNo=1,영업신고 > 영업신고 절차 영업신고 시 제출서류 영업신고를 하려면 영업에 필요한 시설을 갖춘 후,영업신고 > 영업신고 절차 영업신고 시 제출서류 영업신고를 하려면 영업에 필요한 시설을 갖춘 후,0
ev_7dbf5ff3d88f0503,evidence_chunk,evchunk_13ea578287c1c3,evchunk_13ea578287c1c3,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_13ea578287c1c3,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,"소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설","소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설",0
ev_f5a8cca43682fcc1,evidence_chunk,evchunk_144cc2c9ea83e6,evchunk_144cc2c9ea83e6,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,0
ev_785dd4984e29eccc,evidence_chunk,evchunk_14a449f14c438e,evchunk_14a449f14c438e,law_식품위생법,evchunk_14a449f14c438e,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,0
ev_2f39411f7480a6ef,evidence_chunk,evchunk_1504d98247a1fc,evchunk_1504d98247a1fc,law_식품위생법_시행령,evchunk_1504d98247a1fc,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,식품위생법 시행령 제25조 영업신고를 하여야 하는 업종,0
ev_ad7084b24e417477,evidence_chunk,evchunk_157086397f523d,evchunk_157086397f523d,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_1,evchunk_157086397f523d,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=1,허가 및 신고사항의 변경 > 중요한 신고사항의 변경 변경신고의 대상 휴게음식점·일반음식점·위탁급식·제과점영업자 가 신고한 사항 중 아래의 중요한,허가 및 신고사항의 변경 > 중요한 신고사항의 변경 변경신고의 대상 휴게음식점·일반음식점·위탁급식·제과점영업자 가 신고한 사항 중 아래의 중요한,0
ev_d146a0e426ed956c,evidence_chunk,evchunk_1578a69b9bd62b,evchunk_1578a69b9bd62b,law_주류_면허_등에_관한_법률,evchunk_1578a69b9bd62b,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제24조 제조ㆍ판매 등의 신고,주류 면허 등에 관한 법률 제24조 제조ㆍ판매 등의 신고,0
ev_a88013ae823d3a0d,evidence_chunk,evchunk_158cc927ea128c,evchunk_158cc927ea128c,law_식품위생법,evchunk_158cc927ea128c,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,0
ev_f64d5ed8f23edd24,evidence_chunk,evchunk_160ce37c40c251,evchunk_160ce37c40c251,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_160ce37c40c251,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치 > 소방시설 등의 안전시설의 설치 안전시설 등의 설치 다중이용업주 및 다중이용업을 하려는 자는,영업에 필요한 기반시설 설치 > 소방시설 등의 안전시설의 설치 안전시설 등의 설치 다중이용업주 및 다중이용업을 하려는 자는,0
ev_7def44a432fe2a5b,evidence_chunk,evchunk_172fbca72a511b,evchunk_172fbca72a511b,law_식품위생법_시행규칙,evchunk_172fbca72a511b,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제40조 영업허가의 신청,식품위생법 시행규칙 제40조 영업허가의 신청,0
ev_9d608e246286bb07,evidence_chunk,evchunk_1859f818056720,evchunk_1859f818056720,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_1859f818056720,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,0
ev_72f1ec76669156e1,evidence_chunk,evchunk_18aaf7ebd40c00,evchunk_18aaf7ebd40c00,law_주류_면허_등에_관한_법률_시행령,evchunk_18aaf7ebd40c00,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제35조 기기 등의 검정,주류 면허 등에 관한 법률 시행령 제35조 기기 등의 검정,0
ev_9095a73a3af95663,evidence_chunk,evchunk_18de4668efec8b,evchunk_18de4668efec8b,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_18de4668efec8b,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부 > 간이과세자의 부가가치세 신고 및 납부 납부세액 간이과세자의 부가가치세 납부세액은 [(과세표준 X 부가가치율,부가가치세의 납부 > 간이과세자의 부가가치세 신고 및 납부 납부세액 간이과세자의 부가가치세 납부세액은 [(과세표준 X 부가가치율,0
ev_f040edb99897fa63,evidence_chunk,evchunk_18f42937ee9da4,evchunk_18f42937ee9da4,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_3,evchunk_18f42937ee9da4,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=3,상호 및 광고물 > 간판 등은 「옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률」 에 따른 표시방법을,상호 및 광고물 > 간판 등은 「옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률」 에 따른 표시방법을,0
ev_c57e0c54a226847e,evidence_chunk,evchunk_1a2013f060570e,evchunk_1a2013f060570e,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_1_cnpClsNo_1,evchunk_1a2013f060570e,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=1&cnpClsNo=1,음식점 영업자 등의 준수사항 > 영업자 등의 준수사항 음식점 영업자 및 종업원의 준수사항 음식점 영업자와 그 종업원은,음식점 영업자 등의 준수사항 > 영업자 등의 준수사항 음식점 영업자 및 종업원의 준수사항 음식점 영업자와 그 종업원은,0
ev_1973d83d60781816,evidence_chunk,evchunk_1aba9bb83696ec,evchunk_1aba9bb83696ec,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_1aba9bb83696ec,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=2&cnpClsNo=1,상호 선정 > 상호의 선정 상호사용권 음식점을 창업하는 자는 그 성명 그 밖의 명칭으로 상호를,상호 선정 > 상호의 선정 상호사용권 음식점을 창업하는 자는 그 성명 그 밖의 명칭으로 상호를,0
ev_d8a2f3355388e621,evidence_chunk,evchunk_1aedb63de7569d,evchunk_1aedb63de7569d,law_주류_면허_등에_관한_법률_시행령,evchunk_1aedb63de7569d,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제12조 주류 판매업면허 취소의 예외사유,주류 면허 등에 관한 법률 시행령 제12조 주류 판매업면허 취소의 예외사유,0
ev_5d83e06814abd696,evidence_chunk,evchunk_1d82c8ccf43c7c,evchunk_1d82c8ccf43c7c,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_1,evchunk_1d82c8ccf43c7c,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=1,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,0
ev_b482fd123141536e,evidence_chunk,evchunk_1dab80f546b5a0,evchunk_1dab80f546b5a0,gov24_road_occupation_permit,evchunk_1dab80f546b5a0,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=15000000209&HighCtgCD=A09006,도로점용허가 > 민원인이 제출해야하는 서류,도로점용허가 > 민원인이 제출해야하는 서류,0
ev_5237e92c6aabad1b,evidence_chunk,evchunk_1dbbdca60a477b,evchunk_1dbbdca60a477b,law_식품위생법_시행규칙,evchunk_1dbbdca60a477b,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제40조 영업허가의 신청,식품위생법 시행규칙 제40조 영업허가의 신청,0
ev_4b4404a892a98e70,evidence_chunk,evchunk_1e2dd1a1e6b23d,evchunk_1e2dd1a1e6b23d,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_1e2dd1a1e6b23d,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리 > 다중이용업소의 안전관리 안전시설 등의 설치 및 신고 다중이용업주 및 다중이용업을 하려는 경우에는,소방안전 등에 관한 관리 > 다중이용업소의 안전관리 안전시설 등의 설치 및 신고 다중이용업주 및 다중이용업을 하려는 경우에는,0
ev_0938b26230287d7c,evidence_chunk,evchunk_1e2e20a78c380c,evchunk_1e2e20a78c380c,law_식품위생법,evchunk_1e2e20a78c380c,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제92조 수수료,식품위생법 제92조 수수료,0
ev_c445d6d9f83a0e3e,evidence_chunk,evchunk_1f12e483d67d74,evchunk_1f12e483d67d74,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_1,evchunk_1f12e483d67d74,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=4&cciNo=1&cnpClsNo=1,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,건강진단 > 건강진단의 실시 건강진단 대상자 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는,0
ev_a13be04c39ba5700,evidence_chunk,evchunk_2033b82fd35e21,evchunk_2033b82fd35e21,law_식품위생법_시행규칙,evchunk_2033b82fd35e21,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제42조 영업의 신고 등,식품위생법 시행규칙 제42조 영업의 신고 등,0
ev_3302355bfa35e2b6,evidence_chunk,evchunk_209a52d78066f1,evchunk_209a52d78066f1,law_식품위생법,evchunk_209a52d78066f1,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제74조 시설 개수명령 등,식품위생법 제74조 시설 개수명령 등,0
