district_code,district_name,graph_function_key,local_task_key,local_task_label,actual_department_name,actual_team_name,phone,jurisdiction_level,source_url,source_title,evidence_text,last_verified_date,office_name,office_address,office_postal_code,office_latitude,office_longitude,office_location_scope,office_location_source_url,office_location_source_title,office_geocode_source,office_geocode_status,office_location_last_verified_date
11350,노원구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11350,노원구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,도시경관과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,road_occupation,road_occupation_permit,도로점용허가,건설관리과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11350,노원구,ecommerce_local_economy,ecommerce_report,통신판매업신고,일자리경제과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11380,은평구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,공간계획과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,road_occupation,road_occupation_permit,도로점용허가,도로과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11380,은평구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11380,은평구,ecommerce_local_economy,ecommerce_report,통신판매업신고,일자리경제과,,,district,https://www.ep.go.kr/dong/selectCvplFrmWebList.do?key=3934,은평구청 민원편람/서식 부서 목록,"은평구청 공식 민원편람/서식 페이지와 구청 공지 담당부서 목록에서 보건위생과, 건축과, 부동산정보과, 공간계획과, 도로과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,은평구청,서울특별시 은평구 은평로 195,03384,37.6024668,126.9288202,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11410,서대문구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,도시경관과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,road_occupation,road_occupation_permit,도로점용허가,도로과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11410,서대문구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11410,서대문구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.sdm.go.kr/wesdm/info/organization.do,서대문구청 조직도,"서대문구청 조직도에서 보건위생과, 건축과, 부동산정보과, 도시경관과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,서대문구청,서울특별시 서대문구 연희로 248,03718,37.5791820,126.9367984,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,마포구 보건소 위생과,,02-3153-9014,district,https://data.seoul.go.kr/dataList/OA-11354/S/1/datasetView.do,서울시 마포구 식품위생업소 소재지별 운영 현황,"제공기관 마포구, 제공부서 마포구 보건소 위생과, 담당자 02-3153-9014",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,마포구 보건소 위생과,,02-3153-9014,district,https://data.seoul.go.kr/dataList/OA-11354/S/1/datasetView.do,서울시 마포구 식품위생업소 소재지별 운영 현황,"제공기관 마포구, 제공부서 마포구 보건소 위생과, 담당자 02-3153-9014",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11440,마포구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,도시경관과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,road_occupation,road_occupation_permit,도로점용허가,보행행정과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11440,마포구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11440,마포구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.mapo.go.kr/site/main/organization/organization,마포구청 조직도,"마포구청 조직도 및 공식 데이터에서 위생과, 건축과, 부동산정보과, 도시경관과, 보행행정과, 지역경제과 등 관련 부서를 확인.",2026-06-13,마포구청,서울특별시 마포구 월드컵로 212,03937,37.5663245,126.9014910,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,식품위생팀,02-2620-4880,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,식품위생팀,02-2620-4880,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11470,양천구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,건설관리과,,,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,road_occupation,road_occupation_permit,도로점용허가,건설관리과,건설관리팀,02-2620-3603,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11470,양천구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11470,양천구,ecommerce_local_economy,ecommerce_report,통신판매업신고,일자리경제과,,,district,https://www.yangcheon.go.kr/site/yangcheon/ex/dept/org_map.do,양천구청 조직도보기,"양천구청 조직도보기와 건설관리과 소개에서 일자리경제과, 부동산정보과, 건축과, 건설관리과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,양천구청,서울특별시 양천구 목동동로 105,08095,37.5168721,126.8663985,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11500,강서구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,위생관리과,,,district,https://www.gangseo.seoul.kr/,강서구청 공식 홈페이지 부서 목록,"강서구청 공식 홈페이지 부서 목록에서 위생관리과, 부동산정보과, 건축과, 건설관리과, 도시디자인과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강서구청,서울특별시 강서구 화곡로 302,07658,37.5506590,126.8497700,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11500,강서구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,위생관리과,,,district,https://www.gangseo.seoul.kr/,강서구청 공식 홈페이지 부서 목록,"강서구청 공식 홈페이지 부서 목록에서 위생관리과, 부동산정보과, 건축과, 건설관리과, 도시디자인과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강서구청,서울특별시 강서구 화곡로 302,07658,37.5506590,126.8497700,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
